********************************************************************************
Field Output Report, written Tue May 12 11:38:49 2026

Source 1
---------

   ODB: C:/Temp/ABAQUS/Enrico_test_flow/Flow_in_pipe.odb
   Step: Heat_transfer_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PIPE-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label        HFL.HFL1        HFL.HFL2        HFL.HFL3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
           32804     468.611E-03     840.248E-03    -1.85835E-03
           32805     446.382E-03     878.727E-03    -4.73773E-03
           32806     311.876E-03         1.05923    -84.0182E-03
           32807     999.977E-03     353.867E-03     21.5012E-03
           32808     995.073E-03     82.7315E-03     68.2179E-03
           32809     783.527E-03     549.983E-03    -1.43196E-03
           32810     794.644E-03     512.225E-03    -572.520E-06
           32811     881.164E-03     342.371E-03     4.11457E-03
           32812     857.843E-03     381.499E-03     2.58434E-03
           32813     883.867E-03     377.694E-03    -467.488E-06
           32814     889.319E-03     359.769E-03     1.72351E-03
           32815     963.206E-03     270.281E-03     46.9500E-06
           32816     805.627E-03     288.747E-03     15.3780E-03
           32817     819.218E-03     299.665E-03     14.7395E-03
           32818     811.431E-03     266.297E-03     20.1608E-03
           32819     749.420E-03     309.833E-03     13.1945E-03
           32820     558.760E-03         1.28336    -15.5090E-03
           32821     607.961E-03         1.31843    -22.4793E-03
           32822     661.988E-03         1.26492    -13.4477E-03
           32823     607.461E-03         1.32720    -17.2250E-03
           32824     262.424E-03     948.048E-03    -11.7778E-03
           32825     264.049E-03     964.594E-03    -10.9329E-03
           32826     280.284E-03     954.648E-03    -4.87652E-03
           32827     264.405E-03     961.671E-03    -9.45318E-03
           32828     519.532E-03     541.633E-03     358.440E-06
           32829     646.119E-03     531.344E-03     1.20294E-03
           32830     684.251E-03     554.220E-03     807.466E-06
           32831     650.227E-03     929.707E-03    -11.1572E-03
           32832     433.049E-03     592.706E-03     54.9833E-06
           32833     383.545E-03     625.918E-03     481.142E-06
           32834     230.746E-03     947.494E-03     26.8480E-03
           32835     210.996E-03     930.616E-03     34.9269E-03
           32836     214.002E-03     962.307E-03     33.7679E-03
           32837     213.857E-03     947.099E-03     32.3738E-03
           32838     233.371E-03     962.918E-03     24.8026E-03
           32839     231.246E-03     932.538E-03     26.1559E-03
           32840     220.299E-03     959.245E-03     20.9715E-03
           32841     235.172E-03     977.782E-03     20.5940E-03
           32842     224.703E-03     973.343E-03     27.3489E-03
           32843     218.888E-03     976.705E-03     31.3733E-03
           32844     218.565E-03     961.333E-03     30.6000E-03
           32845     547.645E-03         1.16417     45.0119E-03
           32846     162.319E-03         1.00023     42.3097E-03
           32847     340.618E-03         1.01463    -37.3437E-03
           32848     333.929E-03         1.02435    -47.4556E-03
           32849     342.936E-03         1.01766    -41.6564E-03
           32850     305.485E-03     782.572E-03     16.9188E-03
           32851     473.779E-03     714.853E-03     3.61847E-03
           32852     496.584E-03     715.226E-03     2.45584E-03
           32853     491.849E-03     739.651E-03     2.29466E-03
           32854     506.096E-03     727.868E-03     2.46174E-03
           32855     487.719E-03     703.272E-03     3.71159E-03
           32856     332.715E-03     849.975E-03     9.92498E-03
           32857     227.592E-03     957.346E-03     8.89751E-03
           32858     217.754E-03     954.924E-03     7.08066E-03
           32859     221.224E-03     940.129E-03     5.62708E-03
           32860     234.205E-03     958.622E-03     6.58007E-03
           32861     364.326E-03     791.941E-03    -8.29660E-03
           32862     402.310E-03     785.593E-03    -5.25543E-03
           32863     317.728E-03     975.310E-03     145.282E-06
           32864     314.771E-03     986.083E-03     76.1324E-06
           32865     316.736E-03     973.858E-03    -242.413E-06
           32866     282.300E-03         1.08667     108.185E-03
           32867     279.094E-03         1.13651     116.957E-03
           32868     250.411E-03     953.445E-03     10.1554E-03
           32869     728.050E-03     241.217E-03    -14.8770E-03
           32870     728.334E-03     268.609E-03    -11.4863E-03
           32871     981.196E-03     340.786E-03     4.65045E-03
           32872     983.774E-03     309.466E-03    -137.258E-06
           32873     681.665E-03     549.764E-03    -973.469E-06
           32874     326.766E-03     966.881E-03    -205.333E-06
           32875     318.289E-03     974.254E-03    -390.622E-06
           32876         1.02615     326.419E-03    -66.9657E-03
           32877     789.558E-03     216.812E-03    -8.71169E-03
           32878     984.433E-03     324.199E-03    -8.44853E-03
           32879     857.712E-03     241.055E-03     23.4155E-03
           32880     978.933E-03     272.553E-03     8.18429E-03
           32881     859.180E-03     208.804E-03     30.1226E-03
           32882     974.050E-03     157.038E-03    -2.74022E-03
           32883     974.074E-03     165.124E-03    -97.1557E-06
           32884     923.469E-03     204.259E-03     28.0248E-03
           32885     969.384E-03     195.564E-03     7.53382E-03
           32886     985.333E-03     211.389E-03     7.85057E-03
           32887     950.403E-03     205.543E-03     1.60578E-03
           32888     337.326E-03         1.05717    -67.9336E-03
           32889     861.908E-03     784.347E-03    -466.798E-06
           32890     379.171E-03     995.154E-03    -6.65727E-03
           32891     365.706E-03     999.299E-03    -9.77224E-03
           32892     800.648E-03         1.17816    -16.2535E-03
           32893     427.008E-03         1.07456    -46.4288E-03
           32894     417.252E-03         1.04199    -37.5150E-03
           32895     997.917E-03     369.643E-03    -9.22280E-03
           32896     995.635E-03     357.343E-03    -9.40817E-03
           32897     252.619E-03     980.465E-03    -2.29971E-03
           32898     286.183E-03     981.909E-03    -4.02379E-03
           32899     365.707E-03     924.443E-03     4.98604E-03
           32900     373.628E-03     940.360E-03     9.28237E-03
           32901     318.286E-03     981.161E-03     6.06079E-03
           32902     311.858E-03     979.266E-03     3.12134E-03
           32903     351.476E-03     988.649E-03     9.45471E-03
           32904     472.143E-03     739.030E-03     2.78572E-03
           32905     460.365E-03     722.152E-03     3.73067E-03
           32906     462.079E-03     698.337E-03     4.29062E-03
           32907     477.116E-03     715.031E-03     2.93666E-03
           32908     837.574E-03     288.639E-03     17.3211E-03
           32909     735.684E-03     412.215E-03     4.19498E-03
           32910     990.845E-03     335.059E-03    -20.7643E-03
           32911     441.427E-03         1.27445    -57.8147E-03
           32912     969.869E-03     329.739E-03     3.14316E-03
           32913     920.940E-03     265.752E-03    -15.9584E-03
           32914     875.776E-03     302.952E-03    -12.9147E-03
           32915     820.308E-03     332.917E-03     10.4337E-03
           32916     834.158E-03     348.091E-03     7.99984E-03
           32917     847.243E-03     314.900E-03     11.7852E-03
           32918     214.240E-03     910.571E-03    -22.8683E-03
           32919     188.235E-03     901.218E-03    -26.3926E-03
           32920     202.731E-03     921.129E-03    -22.6289E-03
           32921     197.836E-03     912.874E-03    -28.4701E-03
           32922     498.093E-03     631.295E-03     2.61901E-03
           32923     267.861E-03     966.311E-03     6.04869E-03
           32924     264.773E-03     963.789E-03     5.08543E-03
           32925     258.578E-03     965.282E-03     7.89484E-03
           32926     263.069E-03     977.923E-03     5.98007E-03
           32927     277.544E-03     959.211E-03    -8.36851E-03
           32928     240.026E-03     778.399E-03    -10.9756E-03
           32929     255.691E-03     769.176E-03    -11.6409E-03
           32930     237.419E-03     751.007E-03    -12.1971E-03
           32931     336.603E-03         1.23410     21.2267E-03
           32932     393.744E-03         1.26980     18.9526E-03
           32933     353.422E-03         1.28424     27.7785E-03
           32934     230.599E-03     975.162E-03     14.4008E-03
           32935     235.821E-03     978.390E-03     15.4378E-03
           32936     164.691E-03     939.482E-03    -1.41633E-03
           32937     262.143E-03     979.699E-03     7.31481E-03
           32938     467.777E-03     677.650E-03     3.75345E-03
           32939     306.828E-03     989.856E-03     23.5637E-03
           32940     300.970E-03     988.875E-03     19.5276E-03
           32941     305.146E-03     995.860E-03     27.3221E-03
           32942     293.142E-03     997.424E-03     27.1395E-03
           32943     247.222E-03     748.541E-03     2.41094E-03
           32944     135.023E-03     865.400E-03     40.0537E-03
           32945     162.602E-03     857.359E-03     29.9042E-03
           32946     161.181E-03     884.462E-03     30.7544E-03
           32947     191.945E-03     951.957E-03     19.7531E-03
           32948     187.561E-03     946.677E-03     25.4020E-03
           32949     200.402E-03     954.291E-03     22.3764E-03
           32950     204.604E-03     768.699E-03     7.47152E-03
           32951     714.306E-03     331.976E-03    -8.38836E-03
           32952     708.219E-03     350.063E-03    -7.78093E-03
           32953     699.223E-03     340.966E-03    -7.05983E-03
           32954     666.807E-03     373.433E-03    -6.79264E-03
           32955     310.086E-03     991.954E-03     14.2639E-03
           32956     468.904E-03         1.08975     44.2878E-03
           32957     426.669E-03         1.08272     48.5869E-03
           32958     413.361E-03         1.13074     63.4795E-03
           32959     427.692E-03         1.15651     66.5501E-03
           32960     439.349E-03         1.13925     60.3601E-03
           32961     206.698E-03     831.934E-03    -23.0627E-03
           32962     335.529E-03     654.799E-03    -4.15894E-03
           32963         1.01273     333.747E-03     57.5632E-03
           32964         1.05214     732.014E-03     16.9925E-03
           32965     947.691E-03     177.121E-03     57.8909E-03
           32966     986.317E-03     209.775E-03     22.3316E-03
           32967     962.583E-03     186.095E-03     31.0000E-03
           32968     974.934E-03     301.468E-03    -12.4779E-03
           32969     978.818E-03     299.947E-03    -14.9381E-03
           32970     368.795E-03         1.00795     18.4800E-03
           32971     369.996E-03         1.00490     13.4824E-03
           32972     362.906E-03         1.02539    -31.6252E-03
           32973     357.903E-03         1.01445    -36.3985E-03
           32974     252.342E-03     977.528E-03     6.05972E-03
           32975     264.991E-03     968.811E-03     9.03371E-03
           32976     266.757E-03     968.176E-03     7.44484E-03
           32977     254.990E-03     967.535E-03     10.3580E-03
           32978     256.703E-03     982.814E-03     11.1651E-03
           32979     310.484E-03     802.570E-03     11.7030E-03
           32980     181.070E-03     894.620E-03     45.7531E-03
           32981     311.926E-03     873.958E-03     10.3982E-03
           32982     330.536E-03         1.04300    -68.6746E-03
           32983     317.538E-03         1.02932    -74.0402E-03
           32984     195.301E-03     918.510E-03    -20.5920E-03
           32985     181.968E-03     925.029E-03    -19.4706E-03
           32986     367.885E-03     742.461E-03    -9.41116E-03
           32987     369.618E-03     669.240E-03    -7.02314E-03
           32988     381.938E-03     670.449E-03    -6.88965E-03
           32989         1.02601     349.483E-03    -48.4955E-03
           32990         1.05362     443.301E-03    -38.5375E-03
           32991     987.489E-03     344.467E-03    -9.55120E-03
           32992     990.186E-03     352.277E-03    -10.5066E-03
           32993     985.212E-03     344.225E-03    -6.83271E-03
           32994         1.06508     359.071E-03    -61.8954E-03
           32995         1.09249     371.726E-03    -65.5145E-03
           32996     989.955E-03     358.317E-03    -9.06644E-03
           32997     343.753E-03     988.292E-03     9.36211E-03
           32998     323.387E-03         1.08899    -72.4169E-03
           32999     351.656E-03         1.01459    -43.7771E-03
           33000     226.837E-03     958.791E-03    -13.4345E-03
           33001     227.846E-03     931.371E-03    -13.4855E-03
           33002     232.476E-03     960.107E-03    -13.9532E-03
           33003     969.196E-03     300.418E-03    -10.9337E-03
           33004     323.983E-03     981.580E-03     20.1775E-03
           33005     316.985E-03     974.365E-03     15.2387E-03
           33006     923.437E-03     372.627E-03    -6.64492E-03
           33007     807.466E-03     268.846E-03    -13.6910E-03
           33008     773.462E-03     281.198E-03    -13.6914E-03
           33009     747.919E-03     361.986E-03    -10.9576E-03
           33010     725.648E-03     353.766E-03    -9.99944E-03
           33011     317.053E-03     986.101E-03    -1.87989E-03
           33012     244.612E-03     946.465E-03    -5.90388E-03
           33013     333.561E-03     924.588E-03     2.07493E-03
           33014     327.488E-03     983.775E-03     8.40349E-03
           33015     333.595E-03     986.071E-03     11.2623E-03
           33016     325.583E-03     984.835E-03     9.56161E-03
           33017     255.396E-03     954.911E-03    -16.3068E-03
           33018         1.06327     328.350E-03    -58.0752E-03
           33019         1.06699     336.393E-03    -61.2359E-03
           33020         1.02810     343.050E-03    -32.4614E-03
           33021         1.03105     340.162E-03    -24.8051E-03
           33022         1.06720     284.134E-03    -71.1113E-03
           33023         1.10538     316.539E-03    -86.0200E-03
           33024         1.14552     305.820E-03    -98.7609E-03
           33025     620.227E-03     579.888E-03    -546.345E-06
           33026     546.395E-03     489.753E-03     8.18057E-06
           33027     500.422E-03     573.873E-03     1.50121E-03
           33028     289.651E-03     950.641E-03     3.93968E-03
           33029     202.278E-03     969.663E-03     40.3749E-03
           33030     198.731E-03     960.903E-03     40.0145E-03
           33031     217.316E-03     970.538E-03     34.0614E-03
           33032     219.567E-03     778.179E-03    -1.17243E-03
           33033     304.848E-03     974.370E-03     477.534E-06
           33034     365.353E-03     862.758E-03     3.39166E-03
           33035     313.121E-03     893.191E-03     7.61885E-03
           33036     298.899E-03     874.292E-03     12.4420E-03
           33037     299.199E-03         1.06199     90.2273E-03
           33038     340.082E-03         1.01261     50.0173E-03
           33039     342.575E-03         1.01510     51.5039E-03
           33040     968.160E-03     293.330E-03     1.23219E-03
           33041     973.818E-03     302.388E-03     709.830E-06
           33042     804.711E-03     329.245E-03     11.2688E-03
           33043     983.933E-03     345.244E-03     11.3237E-03
           33044     997.985E-03     368.053E-03     1.47886E-03
           33045     962.445E-03     255.170E-03     2.07238E-03
           33046     979.311E-03     257.995E-03     3.56475E-03
           33047     180.944E-03     851.222E-03    -22.0739E-03
           33048     176.315E-03     845.142E-03    -17.6004E-03
           33049     973.937E-03     251.153E-03     8.34903E-03
           33050     959.668E-03     254.808E-03     8.38360E-03
           33051     965.600E-03     267.891E-03     6.37753E-03
           33052     296.467E-03     909.002E-03    -9.30463E-03
           33053     722.299E-03         1.29792    -5.91109E-03
           33054     371.699E-03         1.00470     14.5865E-03
           33055     620.304E-03     931.895E-03    -11.5340E-03
           33056     572.920E-03     923.129E-03    -12.0068E-03
           33057     735.998E-03     247.146E-03    -16.9540E-03
           33058     888.853E-03     224.845E-03    -28.3911E-03
           33059     879.779E-03     203.201E-03    -34.8112E-03
           33060     904.992E-03     210.600E-03    -32.0491E-03
           33061     902.304E-03     200.601E-03    -37.1009E-03
           33062     256.338E-03     739.357E-03    -11.6063E-03
           33063     451.404E-03         1.18752     67.0893E-03
           33064     770.994E-03     384.833E-03    -6.84334E-03
           33065     769.124E-03     357.593E-03    -10.1736E-03
           33066     986.995E-03     343.353E-03     9.50811E-03
           33067     985.066E-03     338.212E-03     6.64317E-03
           33068     991.624E-03     348.653E-03     14.4982E-03
           33069     991.990E-03     353.159E-03     12.6668E-03
           33070     377.094E-03         1.09707    -64.7840E-03
           33071     364.424E-03         1.00011    -13.9108E-03
           33072     304.887E-03     960.305E-03     6.61201E-03
           33073     305.033E-03     954.857E-03     6.29056E-03
           33074     292.508E-03     965.801E-03     5.50793E-03
           33075     264.713E-03     983.584E-03    -10.9852E-03
           33076     859.931E-03     344.147E-03    -6.65553E-03
           33077     857.676E-03     361.786E-03    -4.31530E-03
           33078     468.028E-03     867.325E-03     4.06275E-03
           33079     314.483E-03         1.00445    -44.2766E-03
           33080     322.205E-03         1.00302    -37.1753E-03
           33081     324.915E-03     993.631E-03    -17.4035E-03
           33082     324.268E-03     995.963E-03    -23.0771E-03
           33083     310.148E-03     990.471E-03    -12.1619E-03
           33084     316.378E-03     990.668E-03    -12.8728E-03
           33085     289.506E-03     982.113E-03     1.10595E-03
           33086     204.121E-03     960.128E-03     1.40173E-03
           33087     192.431E-03     959.431E-03    -288.409E-06
           33088     278.527E-03     979.109E-03     2.42895E-03
           33089     259.021E-03     981.663E-03     2.92592E-03
           33090     261.647E-03     978.283E-03     4.29287E-03
           33091     677.128E-03         1.32619     7.75401E-03
           33092     707.977E-03         1.34754     12.4813E-03
           33093     418.014E-03         1.32560     14.5281E-03
           33094     353.626E-03         1.29604     11.9341E-03
           33095     319.032E-03         1.03765    -3.12107E-03
           33096     963.530E-03         1.22926     5.52638E-03
           33097     383.103E-03         1.00161    -4.29692E-03
           33098     373.273E-03     995.798E-03    -4.24043E-03
           33099     575.871E-03         1.30113    -43.2549E-03
           33100     680.601E-03         1.32017    -19.7020E-03
           33101     669.407E-03         1.37791    -20.0733E-03
           33102     741.061E-03         1.36859    -15.9594E-03
           33103     297.953E-03     996.391E-03    -27.4856E-03
           33104     330.808E-03     886.195E-03     5.22985E-03
           33105     520.937E-03     576.364E-03    -1.20833E-03
           33106     382.967E-03     673.141E-03    -7.56508E-03
           33107         1.00366     355.257E-03    -28.9799E-03
           33108     176.742E-03     947.553E-03     58.7066E-03
           33109         1.04886     422.329E-03    -41.7101E-03
           33110     893.202E-03     476.412E-03    -8.30282E-03
           33111     268.950E-03     780.380E-03    -15.1800E-03
           33112     868.423E-03     313.026E-03     10.9424E-03
           33113     901.065E-03     353.953E-03     315.422E-06
           33114     985.330E-03     337.183E-03    -7.18074E-03
           33115     696.784E-03     271.708E-03    -1.14300E-03
           33116     845.342E-03     330.903E-03    -9.60821E-03
           33117     823.275E-03     336.285E-03    -10.0030E-03
           33118     984.197E-03     349.924E-03     5.44723E-03
           33119     985.075E-03     353.255E-03     4.12978E-03
           33120         1.01544     340.047E-03    -46.5827E-03
           33121     259.558E-03         1.20404    -55.3251E-03
           33122     271.222E-03     980.370E-03     5.51774E-03
           33123     178.667E-03     966.290E-03     37.7549E-03
           33124     964.278E-03     279.176E-03     3.83236E-03
           33125     973.849E-03     280.489E-03     1.02632E-03
           33126     974.725E-03     283.524E-03     3.09987E-03
           33127     968.300E-03     283.774E-03     4.35960E-03
           33128     861.586E-03     208.596E-03     21.7604E-03
           33129     844.895E-03     195.396E-03     21.4207E-03
           33130         1.01259     353.690E-03    -37.9822E-03
           33131         1.01520     337.346E-03    -44.2902E-03
           33132     823.018E-03     258.953E-03     18.9544E-03
           33133     836.216E-03     269.724E-03     18.6918E-03
           33134     964.951E-03     181.463E-03     20.4166E-03
           33135     792.157E-03     199.279E-03     13.5299E-03
           33136     817.356E-03     200.975E-03     13.7311E-03
           33137     802.982E-03     181.570E-03     13.3616E-03
           33138     809.304E-03     185.501E-03     18.1987E-03
           33139     963.359E-03     185.666E-03     16.7148E-03
           33140     944.104E-03     177.642E-03     21.7151E-03
           33141     969.021E-03     277.925E-03    -6.56728E-03
           33142     989.361E-03     305.091E-03     8.30975E-03
           33143     989.459E-03     317.629E-03     6.76909E-03
           33144     925.413E-03     285.296E-03     9.41328E-03
           33145     935.561E-03     294.789E-03     4.44976E-03
           33146     545.848E-03         1.15956    -46.5157E-03
           33147     329.105E-03         1.00726    -40.0875E-03
           33148     319.783E-03         1.01040    -47.3879E-03
           33149     195.932E-03         1.14807    -110.000E-03
           33150     394.785E-03         1.25131    -69.4266E-03
           33151     298.393E-03     994.098E-03    -18.6437E-03
           33152     304.980E-03     991.813E-03    -14.4527E-03
           33153     323.413E-03     999.504E-03    -31.0161E-03
           33154     285.907E-03     830.683E-03     15.4303E-03
           33155     335.848E-03     963.995E-03    -13.6330E-03
           33156     318.000E-03     996.182E-03    -24.6188E-03
           33157     327.934E-03     993.363E-03    -21.8066E-03
           33158     327.597E-03     997.819E-03    -29.5644E-03
           33159     319.917E-03     988.689E-03     15.4286E-03
           33160     311.723E-03     986.881E-03     12.9012E-03
           33161     327.327E-03     992.532E-03     12.8231E-03
           33162     352.484E-03         1.01223    -33.4078E-03
           33163     342.596E-03     992.098E-03    -25.4545E-03
           33164     296.297E-03         1.03178    -59.3933E-03
           33165         1.14596     252.133E-03    -22.5073E-03
           33166         1.05154     292.079E-03    -16.5668E-03
           33167         1.09074     271.803E-03    -18.5916E-03
           33168         1.14075     251.087E-03    -9.85040E-03
           33169     206.774E-03     972.657E-03     19.5377E-03
           33170     229.485E-03     972.814E-03     5.51136E-03
           33171     239.389E-03     975.238E-03     3.70282E-03
           33172     236.170E-03     980.039E-03    -4.11954E-03
           33173         1.20925     353.562E-03    -56.3955E-03
           33174     308.501E-03         1.10489    -43.3631E-03
           33175     364.508E-03         1.04012    -38.1630E-03
           33176         1.00853     164.020E-03    -134.179E-03
           33177         1.16806     374.548E-03    -75.4688E-03
           33178         1.13320     332.036E-03    -85.1082E-03
           33179         1.18348     350.400E-03    -86.6875E-03
           33180     259.237E-03         1.07685     34.1548E-03
           33181     244.118E-03         1.14878    -21.5709E-03
           33182     309.722E-03         1.01808     48.1951E-03
           33183     324.087E-03         1.24545     74.6345E-03
           33184     321.381E-03         1.24551     66.9742E-03
           33185     175.526E-03     944.124E-03    -18.2351E-03
           33186     185.542E-03     950.690E-03    -18.5602E-03
           33187     168.544E-03     963.556E-03    -21.7400E-03
           33188     229.287E-03     977.204E-03    -24.9080E-03
           33189     220.891E-03     959.059E-03    -28.0691E-03
           33190     218.487E-03     974.611E-03    -28.4854E-03
           33191     253.797E-03     981.004E-03    -13.3568E-03
           33192     310.746E-03     986.911E-03     19.5918E-03
           33193     311.633E-03     978.923E-03     15.8936E-03
           33194     302.542E-03     979.054E-03     11.9535E-03
           33195     302.921E-03     986.640E-03     15.4472E-03
           33196     333.496E-03         1.00369     31.7999E-03
           33197     323.278E-03     991.262E-03    -13.2051E-03
           33198     232.079E-03     796.134E-03     21.8555E-03
           33199     311.546E-03     953.598E-03    -6.13498E-03
           33200     423.179E-03     943.819E-03    -13.8555E-03
           33201     330.458E-03     989.214E-03    -15.0456E-03
           33202     323.556E-03     988.532E-03    -15.0448E-03
           33203     355.976E-03     979.715E-03    -21.1603E-03
           33204     332.142E-03     978.210E-03    -18.5034E-03
           33205     352.863E-03     966.577E-03    -15.5154E-03
           33206     704.479E-03     359.655E-03    -4.40725E-03
           33207     712.422E-03     366.237E-03    -5.61695E-03
           33208     686.682E-03     363.920E-03    -5.96254E-03
           33209     678.838E-03     357.382E-03    -4.68763E-03
           33210     749.316E-03     475.231E-03     2.64794E-03
           33211     181.094E-03     969.379E-03    -18.4364E-03
           33212     173.582E-03     922.824E-03    -16.6488E-03
           33213     155.665E-03     935.388E-03    -19.7880E-03
           33214     155.291E-03     940.011E-03    -16.8778E-03
           33215     175.247E-03     948.391E-03    -15.2925E-03
           33216     226.377E-03     976.059E-03    -3.16673E-03
           33217     236.330E-03     976.315E-03    -2.47791E-03
           33218     206.802E-03     844.336E-03    -15.7817E-03
           33219         1.00590     370.271E-03     18.8386E-03
           33220     989.786E-03     336.700E-03     16.4496E-03
           33221     991.162E-03     344.311E-03     15.8833E-03
           33222     789.620E-03     314.495E-03    -12.7426E-03
           33223     778.192E-03     337.294E-03    -9.17402E-03
           33224     711.888E-03     347.505E-03    -9.80527E-03
           33225     710.202E-03     318.481E-03    -12.8571E-03
           33226         1.33717     998.406E-03     8.54684E-03
           33227     872.075E-03     640.109E-03     1.58251E-03
           33228     812.181E-03     642.862E-03     1.14142E-03
           33229     961.122E-03     249.294E-03    -16.9162E-03
           33230     977.081E-03     250.373E-03    -15.6363E-03
           33231     960.924E-03     260.898E-03    -13.1908E-03
           33232     905.429E-03     400.056E-03     5.19989E-03
           33233     905.033E-03     417.231E-03     6.92124E-03
           33234         1.01534     312.504E-03     65.1199E-03
           33235         1.18160     786.818E-03     24.8486E-03
           33236     331.027E-03     995.013E-03     20.1780E-03
           33237     336.609E-03     993.033E-03     20.3009E-03
           33238     333.585E-03     987.855E-03     14.3874E-03
           33239     373.774E-03     960.849E-03    -15.3246E-03
           33240     356.548E-03         1.00722    -33.3568E-03
           33241     365.648E-03         1.00087    -28.8419E-03
           33242     352.332E-03     847.242E-03     6.55263E-03
           33243         1.06163     336.334E-03    -19.7382E-03
           33244         1.04087     359.355E-03     16.9438E-03
           33245         1.03544     335.936E-03    -19.1997E-03
           33246     818.483E-03     192.381E-03     22.5986E-03
           33247     786.630E-03     187.354E-03     23.0979E-03
           33248     950.231E-03     185.387E-03     2.85000E-03
           33249     928.495E-03     184.041E-03    -1.42856E-03
           33250     771.252E-03     174.735E-03     11.0259E-03
           33251     723.365E-03     263.101E-03    -9.71338E-03
           33252     711.009E-03     277.666E-03    -9.71517E-03
           33253     744.225E-03     262.647E-03     6.13247E-03
           33254     742.095E-03     227.964E-03     734.562E-06
           33255     978.620E-03     311.859E-03    -2.54192E-03
           33256     950.638E-03     240.654E-03     12.5524E-03
           33257     969.351E-03     238.740E-03     10.4417E-03
           33258     951.225E-03     226.118E-03     15.9839E-03
           33259     971.491E-03     231.346E-03     14.0767E-03
           33260     951.462E-03     199.928E-03     17.7088E-03
           33261     940.224E-03     250.396E-03     9.78335E-03
           33262     962.695E-03     256.246E-03     10.0485E-03
           33263     990.803E-03     345.653E-03    -13.7380E-03
           33264     298.893E-03     984.306E-03     600.313E-06
           33265     225.881E-03     960.519E-03    -3.95747E-03
           33266     357.364E-03         1.01320    -36.5518E-03
           33267     339.198E-03     993.019E-03    -18.9449E-03
           33268     339.032E-03     996.533E-03    -20.8125E-03
           33269     343.537E-03         1.08103    -74.3010E-03
           33270     337.435E-03         1.04181    -62.8924E-03
           33271     534.427E-03     442.842E-03     83.8774E-06
           33272     527.018E-03     434.911E-03     372.990E-06
           33273     526.381E-03     458.579E-03     310.873E-06
           33274     589.571E-03     493.940E-03    -1.86990E-03
           33275     925.198E-03         1.11781    -10.4225E-03
           33276     913.176E-03     275.028E-03     14.6485E-03
           33277     923.221E-03     285.128E-03     9.57555E-03
           33278     919.434E-03     265.236E-03     16.4076E-03
           33279     899.539E-03     275.005E-03     16.1850E-03
           33280     896.086E-03     392.221E-03    -3.88732E-03
           33281     862.619E-03     329.729E-03     8.77105E-03
           33282     589.428E-03     988.651E-03    -17.3312E-03
           33283     633.742E-03     902.172E-03    -8.45581E-03
           33284     612.127E-03     933.361E-03    -12.6767E-03
           33285         1.02963         1.05470    -1.06683E-03
           33286     980.273E-03     284.016E-03     8.36853E-03
           33287     281.113E-03     969.211E-03     3.41732E-03
           33288     283.616E-03     726.015E-03     6.66736E-03
           33289     151.883E-03     907.154E-03     32.2887E-03
           33290     168.054E-03     902.309E-03     31.8669E-03
           33291     185.737E-03     920.066E-03     27.7516E-03
           33292     170.207E-03     924.936E-03     27.5827E-03
           33293     330.620E-03     991.481E-03    -13.0371E-03
           33294     333.333E-03         1.00084    -33.9205E-03
           33295     336.668E-03     989.011E-03    -14.2907E-03
           33296     339.080E-03     995.010E-03    -17.4559E-03
           33297     343.835E-03     990.216E-03    -14.2761E-03
           33298     337.872E-03     992.378E-03    -13.3258E-03
           33299     275.906E-03     982.534E-03     1.41187E-03
           33300     271.802E-03     967.606E-03     2.87322E-03
           33301     269.146E-03     971.020E-03     1.65649E-03
           33302     236.719E-03     973.956E-03    -126.689E-06
           33303     258.936E-03     965.738E-03     1.33557E-03
           33304     248.693E-03     976.693E-03     2.68179E-03
           33305     714.669E-03         1.23741    -33.6308E-03
           33306     329.518E-03     866.884E-03     8.14715E-03
           33307     889.108E-03     326.766E-03     5.84537E-03
           33308     986.369E-03     287.259E-03     2.30948E-03
           33309     981.951E-03     277.138E-03     6.90792E-03
           33310     924.507E-03         1.13774    -11.6942E-03
           33311     280.109E-03     971.088E-03     4.55402E-03
           33312     287.381E-03     969.916E-03     1.90124E-03
           33313     713.438E-03     257.900E-03    -2.44120E-03
           33314     711.140E-03     226.310E-03    -3.45595E-03
           33315     962.740E-03     237.516E-03    -11.1486E-03
           33316     724.956E-03     276.917E-03    -1.00552E-03
           33317     723.984E-03     274.624E-03     1.41219E-03
           33318     348.692E-03     997.668E-03     23.3595E-03
           33319     170.693E-03     860.311E-03     32.6825E-03
           33320     221.010E-03     972.852E-03     11.4786E-03
           33321     216.608E-03     975.394E-03     9.14910E-03
           33322     977.030E-03     232.951E-03     11.9505E-03
           33323     340.581E-03     984.069E-03     13.6120E-03
           33324     290.522E-03     955.538E-03     2.09951E-03
           33325     315.143E-03     885.444E-03    -8.58500E-03
           33326     296.304E-03     819.880E-03    -13.7174E-03
           33327         1.01744     356.617E-03    -32.4415E-03
           33328     971.515E-03     214.008E-03    -5.58594E-03
           33329     971.095E-03     158.423E-03     1.81183E-03
           33330         1.01146     358.259E-03     34.7505E-03
